Origin State,Dest State,Year,Measure Names,Domestic,Export,Import
Oregon,Maryland,2022,Current Value (millions of dollars),650.428846,26.226624,3.714613
Oregon,Massachusetts,2022,Current Value (millions of dollars),872.28361,18.306461,12.406483
Oregon,Michigan,2022,Current Value (millions of dollars),817.10321,741.177142,469.156594
Oregon,Minnesota,2022,Current Value (millions of dollars),1113.571023,1.277389,13.410261
Oregon,Mississippi,2022,Current Value (millions of dollars),285.889861,0.025745,5.157623
Oregon,Missouri,2022,Current Value (millions of dollars),1007.169875,0.0,18.228986
Oregon,Montana,2022,Current Value (millions of dollars),1520.674262,506.264756,2.592033
Oregon,Nebraska,2022,Current Value (millions of dollars),244.472099,,1.003131
Oregon,Nevada,2022,Current Value (millions of dollars),1346.887783,0.842225,5.62177
Oregon,New Hampshire,2022,Current Value (millions of dollars),72.127196,0.0,1.845528
Oregon,New Jersey,2022,Current Value (millions of dollars),912.878576,484.293065,13.195565
Oregon,New Mexico,2022,Current Value (millions of dollars),334.795451,0.192603,0.259162
Oregon,New York,2022,Current Value (millions of dollars),1616.866724,699.939141,105.389125
Oregon,North Carolina,2022,Current Value (millions of dollars),1390.024541,6.865609,16.761461
Oregon,North Dakota,2022,Current Value (millions of dollars),242.483271,164.824772,15.992555
Oregon,Ohio,2022,Current Value (millions of dollars),1773.283282,3.953386,16.280042
Oregon,Oklahoma,2022,Current Value (millions of dollars),440.316119,,1.184437
Oregon,Oregon,2022,Current Value (millions of dollars),99100.36566,5052.303246,9481.708634
Oregon,Pennsylvania,2022,Current Value (millions of dollars),1458.604737,49.797401,11.225534
Oregon,Rhode Island,2022,Current Value (millions of dollars),20.674108,0.005426,0.805809
Oregon,South Carolina,2022,Current Value (millions of dollars),655.086837,4.557329,24.150106
Oregon,South Dakota,2022,Current Value (millions of dollars),167.182136,1.174521,1.070682
Oregon,Tennessee,2022,Current Value (millions of dollars),817.45509,672.016624,16.349855
Oregon,Texas,2022,Current Value (millions of dollars),3626.485991,5076.46,558.773084
Oregon,Utah,2022,Current Value (millions of dollars),1843.55977,0.096989,7.513154
Oregon,Vermont,2022,Current Value (millions of dollars),102.307158,11.100318,1.581345
Oregon,Virginia,2022,Current Value (millions of dollars),704.127056,116.362912,6.960819
Oregon,Washington,2022,Current Value (millions of dollars),32923.13892,10923.12995,2289.821797
Oregon,West Virginia,2022,Current Value (millions of dollars),113.507492,,0.205397
Oregon,Wisconsin,2022,Current Value (millions of dollars),939.403431,0.005157,31.287656
Oregon,Wyoming,2022,Current Value (millions of dollars),236.630503,,0.161357
Pennsylvania,Alabama,2022,Current Value (millions of dollars),3471.96043,3.264203,57.859487
Pennsylvania,Alaska,2022,Current Value (millions of dollars),1021.755613,707.555386,0.268812
Pennsylvania,Arizona,2022,Current Value (millions of dollars),3693.751547,483.281657,91.791515
Pennsylvania,Arkansas,2022,Current Value (millions of dollars),1973.889026,0.0,2.588072
Pennsylvania,California,2022,Current Value (millions of dollars),19299.61046,591.011202,1698.122963
Pennsylvania,Colorado,2022,Current Value (millions of dollars),5116.01979,0.005124,83.269227
Pennsylvania,Connecticut,2022,Current Value (millions of dollars),10103.67605,0.0,532.004768
Pennsylvania,Delaware,2022,Current Value (millions of dollars),7439.24851,256.662151,1144.165216
Pennsylvania,District of Columbia,2022,Current Value (millions of dollars),1668.700883,356.799954,10.908455
Pennsylvania,Florida,2022,Current Value (millions of dollars),14358.21675,1065.27885,1963.063819
Pennsylvania,Georgia,2022,Current Value (millions of dollars),11431.58516,216.689506,508.368787
Pennsylvania,Hawaii,2022,Current Value (millions of dollars),367.471766,39.261727,0.21349
Pennsylvania,Idaho,2022,Current Value (millions of dollars),880.933822,0.00513,12.083342
Pennsylvania,Illinois,2022,Current Value (millions of dollars),15710.1719,976.200165,1459.091036
Pennsylvania,Indiana,2022,Current Value (millions of dollars),12908.8484,19.936742,253.198489
Pennsylvania,Iowa,2022,Current Value (millions of dollars),3211.854165,0.0,93.911651
Pennsylvania,Kansas,2022,Current Value (millions of dollars),2435.886009,,249.555466
Pennsylvania,Kentucky,2022,Current Value (millions of dollars),6652.237284,1440.157977,81.333668
Pennsylvania,Louisiana,2022,Current Value (millions of dollars),2007.919434,49.520618,70.045254
Pennsylvania,Maine,2022,Current Value (millions of dollars),5464.929635,204.105253,20.302171
Pennsylvania,Maryland,2022,Current Value (millions of dollars),33414.68364,2579.601344,615.117835
Pennsylvania,Massachusetts,2022,Current Value (millions of dollars),15543.86979,10.335706,753.234777
Pennsylvania,Michigan,2022,Current Value (millions of dollars),11092.82724,3008.345523,232.147196
Pennsylvania,Minnesota,2022,Current Value (millions of dollars),2998.879594,10.997311,377.306413
Pennsylvania,Mississippi,2022,Current Value (millions of dollars),6947.843072,0.034186,12.144056
Pennsylvania,Missouri,2022,Current Value (millions of dollars),6548.265558,0.006985,97.471389
Pennsylvania,Montana,2022,Current Value (millions of dollars),454.381559,138.762238,1.755849
Pennsylvania,Nebraska,2022,Current Value (millions of dollars),1424.779135,,178.657937
Pennsylvania,Nevada,2022,Current Value (millions of dollars),1424.470004,,29.906026
Pennsylvania,New Hampshire,2022,Current Value (millions of dollars),3306.089757,0.0,110.38107
Pennsylvania,New Jersey,2022,Current Value (millions of dollars),93733.91826,1761.503492,10445.79712
Pennsylvania,New Mexico,2022,Current Value (millions of dollars),474.416561,25.773645,0.500458
Pennsylvania,New York,2022,Current Value (millions of dollars),78330.89278,21200.19831,1847.280838
Pennsylvania,North Carolina,2022,Current Value (millions of dollars),16939.97585,114.079794,834.840169
Pennsylvania,North Dakota,2022,Current Value (millions of dollars),329.855905,940.564708,2.016796
Pennsylvania,Ohio,2022,Current Value (millions of dollars),50027.29013,21.638873,1002.655849
Pennsylvania,Oklahoma,2022,Current Value (millions of dollars),2818.777431,0.0,7.975356
Pennsylvania,Oregon,2022,Current Value (millions of dollars),1984.63082,0.352757,72.836798
Pennsylvania,Pennsylvania,2022,Current Value (millions of dollars),346934.7092,8236.185491,33342.14644
Pennsylvania,Rhode Island,2022,Current Value (millions of dollars),1535.01391,1.551675,692.8037
Pennsylvania,South Carolina,2022,Current Value (millions of dollars),10117.98565,65.114953,348.865394
Pennsylvania,South Dakota,2022,Current Value (millions of dollars),544.742832,15.720749,242.517071
Pennsylvania,Tennessee,2022,Current Value (millions of dollars),6164.87773,1148.978641,118.347517
Pennsylvania,Texas,2022,Current Value (millions of dollars),17361.04654,4557.061007,295.603635
Pennsylvania,Utah,2022,Current Value (millions of dollars),3281.368171,0.0,17.807383
Pennsylvania,Vermont,2022,Current Value (millions of dollars),1558.687882,11.645371,20.563462
Pennsylvania,Virginia,2022,Current Value (millions of dollars),21686.92487,509.999769,382.036063
Pennsylvania,Washington,2022,Current Value (millions of dollars),3687.631757,423.134428,320.872351
Pennsylvania,West Virginia,2022,Current Value (millions of dollars),18112.68171,,164.894836
Pennsylvania,Wisconsin,2022,Current Value (millions of dollars),5381.71852,0.049139,171.282118
Pennsylvania,Wyoming,2022,Current Value (millions of dollars),465.322775,,1.558436
Rhode Island,Alabama,2022,Current Value (millions of dollars),504.162832,0.073369,0.0
Rhode Island,Alaska,2022,Current Value (millions of dollars),11.720755,50.529393,
Rhode Island,Arizona,2022,Current Value (millions of dollars),430.205604,13.234301,0.018199
Rhode Island,Arkansas,2022,Current Value (millions of dollars),215.953988,,0.0
Rhode Island,California,2022,Current Value (millions of dollars),1326.419053,24.924942,42.021386
Rhode Island,Colorado,2022,Current Value (millions of dollars),226.364198,0.0,0.0
Rhode Island,Connecticut,2022,Current Value (millions of dollars),6151.236487,0.0,19.490756
Rhode Island,Delaware,2022,Current Value (millions of dollars),29.491653,16.491159,0.0
Rhode Island,District of Columbia,2022,Current Value (millions of dollars),26.680853,5.343183,0.019
Rhode Island,Florida,2022,Current Value (millions of dollars),1118.312625,117.48138,12.24897
Rhode Island,Georgia,2022,Current Value (millions of dollars),612.754076,2.846437,147.415439
Rhode Island,Hawaii,2022,Current Value (millions of dollars),33.589361,1.228641,
Rhode Island,Idaho,2022,Current Value (millions of dollars),36.124824,0.0,0.0
Rhode Island,Illinois,2022,Current Value (millions of dollars),845.456327,14.906817,17.69267
Rhode Island,Indiana,2022,Current Value (millions of dollars),350.212941,0.055462,0.0
Rhode Island,Iowa,2022,Current Value (millions of dollars),154.596528,,
Rhode Island,Kansas,2022,Current Value (millions of dollars),132.488202,,0.0
Rhode Island,Kentucky,2022,Current Value (millions of dollars),242.42821,100.555078,
Rhode Island,Louisiana,2022,Current Value (millions of dollars),181.794177,1.750568,0.0
Rhode Island,Maine,2022,Current Value (millions of dollars),702.859915,11.126111,0.0
Rhode Island,Maryland,2022,Current Value (millions of dollars),329.684498,17.023636,10.655776
Rhode Island,Massachusetts,2022,Current Value (millions of dollars),17821.81064,226.010432,52.4594
Rhode Island,Michigan,2022,Current Value (millions of dollars),611.221087,19.936544,1170.290148
Rhode Island,Minnesota,2022,Current Value (millions of dollars),222.50874,0.839574,0.369159
Rhode Island,Mississippi,2022,Current Value (millions of dollars),53.482797,0.22552,0.0
Rhode Island,Missouri,2022,Current Value (millions of dollars),276.447554,,
Rhode Island,Montana,2022,Current Value (millions of dollars),24.36431,1.519868,
Rhode Island,Nebraska,2022,Current Value (millions of dollars),112.811927,,
Rhode Island,Nevada,2022,Current Value (millions of dollars),61.981041,,
Rhode Island,New Hampshire,2022,Current Value (millions of dollars),1615.288118,0.0,0.394569
Rhode Island,New Jersey,2022,Current Value (millions of dollars),1758.677038,378.03669,22.4499
Rhode Island,New Mexico,2022,Current Value (millions of dollars),227.019667,0.0,
Rhode Island,New York,2022,Current Value (millions of dollars),2574.373881,1094.221471,4.79737
Rhode Island,North Carolina,2022,Current Value (millions of dollars),475.741107,0.550317,0.006308
Rhode Island,North Dakota,2022,Current Value (millions of dollars),12.024421,12.537142,
Rhode Island,Ohio,2022,Current Value (millions of dollars),1154.647725,0.474297,0.0
Rhode Island,Oklahoma,2022,Current Value (millions of dollars),100.726204,,
Rhode Island,Oregon,2022,Current Value (millions of dollars),304.906591,0.09328,
Rhode Island,Pennsylvania,2022,Current Value (millions of dollars),1237.735305,18.505404,1.137073
Rhode Island,Rhode Island,2022,Current Value (millions of dollars),15610.40784,255.956128,6906.315805
Rhode Island,South Carolina,2022,Current Value (millions of dollars),401.630204,1.343082,0.050109
Rhode Island,South Dakota,2022,Current Value (millions of dollars),79.367103,0.002707,
Rhode Island,Tennessee,2022,Current Value (millions of dollars),308.021368,351.121868,128.1775
Rhode Island,Texas,2022,Current Value (millions of dollars),1780.024253,114.533631,22.237972
Rhode Island,Utah,2022,Current Value (millions of dollars),238.180816,,
Rhode Island,Vermont,2022,Current Value (millions of dollars),660.933333,73.016908,0.092275
Rhode Island,Virginia,2022,Current Value (millions of dollars),694.510555,3.743002,86.392046
Rhode Island,Washington,2022,Current Value (millions of dollars),204.976676,16.825253,
Rhode Island,West Virginia,2022,Current Value (millions of dollars),29.003325,,
Rhode Island,Wisconsin,2022,Current Value (millions of dollars),396.467785,,
Rhode Island,Wyoming,2022,Current Value (millions of dollars),19.017762,,0.0
South Carolina,Alabama,2022,Current Value (millions of dollars),5225.259112,81.537635,1364.149394
South Carolina,Alaska,2022,Current Value (millions of dollars),20.259171,103.888337,6.148363
South Carolina,Arizona,2022,Current Value (millions of dollars),1302.022175,57.28691,84.954596
South Carolina,Arkansas,2022,Current Value (millions of dollars),1512.440495,,332.351911
South Carolina,California,2022,Current Value (millions of dollars),6696.855664,385.442844,2344.802565
South Carolina,Colorado,2022,Current Value (millions of dollars),706.660375,0.0,39.287013
South Carolina,Connecticut,2022,Current Value (millions of dollars),1235.320331,,116.362281
South Carolina,Delaware,2022,Current Value (millions of dollars),469.148631,3.625504,98.620422
South Carolina,District of Columbia,2022,Current Value (millions of dollars),266.17932,104.087956,3.525772
South Carolina,Florida,2022,Current Value (millions of dollars),10176.80666,1583.445705,801.392821
South Carolina,Georgia,2022,Current Value (millions of dollars),19673.16248,3207.367967,6960.055321
South Carolina,Hawaii,2022,Current Value (millions of dollars),32.385903,14.408704,0.931531
South Carolina,Idaho,2022,Current Value (millions of dollars),133.456977,0.017948,6.024303
South Carolina,Illinois,2022,Current Value (millions of dollars),5293.598865,598.202345,920.836471
South Carolina,Indiana,2022,Current Value (millions of dollars),3655.690964,0.203728,690.280097
South Carolina,Iowa,2022,Current Value (millions of dollars),1014.07055,,67.981521
South Carolina,Kansas,2022,Current Value (millions of dollars),569.461185,0.0,82.16242
South Carolina,Kentucky,2022,Current Value (millions of dollars),2963.151691,264.838591,2846.497851
South Carolina,Louisiana,2022,Current Value (millions of dollars),1279.052621,3.320063,55.873133
South Carolina,Maine,2022,Current Value (millions of dollars),305.334826,162.952255,2.289397
South Carolina,Maryland,2022,Current Value (millions of dollars),2921.840044,26.34361,87.28825
South Carolina,Massachusetts,2022,Current Value (millions of dollars),2154.5499,0.888879,98.403086
South Carolina,Michigan,2022,Current Value (millions of dollars),3653.900963,1758.639357,660.342587
South Carolina,Minnesota,2022,Current Value (millions of dollars),1855.078661,2.258903,112.913063
South Carolina,Mississippi,2022,Current Value (millions of dollars),1394.491738,12.508008,927.18507
South Carolina,Missouri,2022,Current Value (millions of dollars),2488.603837,0.007916,937.533377
South Carolina,Montana,2022,Current Value (millions of dollars),98.093316,156.193344,1.75838
South Carolina,Nebraska,2022,Current Value (millions of dollars),353.053539,,21.821736
South Carolina,Nevada,2022,Current Value (millions of dollars),631.970795,0.0,36.177799
South Carolina,New Hampshire,2022,Current Value (millions of dollars),329.174969,0.0,31.388432
South Carolina,New Jersey,2022,Current Value (millions of dollars),2805.83551,57.345745,661.667795
South Carolina,New Mexico,2022,Current Value (millions of dollars),325.230145,2.583581,0.285326
South Carolina,New York,2022,Current Value (millions of dollars),2887.95278,1996.169343,959.3268
South Carolina,North Carolina,2022,Current Value (millions of dollars),27934.21341,391.378947,11440.24603
South Carolina,North Dakota,2022,Current Value (millions of dollars),243.766192,547.700031,1.969854
South Carolina,Ohio,2022,Current Value (millions of dollars),5354.917641,1.444142,1945.405172
South Carolina,Oklahoma,2022,Current Value (millions of dollars),945.875639,0.0,21.129341
South Carolina,Oregon,2022,Current Value (millions of dollars),579.822153,0.012774,80.992627
South Carolina,Pennsylvania,2022,Current Value (millions of dollars),5626.570986,62.824048,624.423402
South Carolina,Rhode Island,2022,Current Value (millions of dollars),181.308892,0.289351,2.719221
South Carolina,South Carolina,2022,Current Value (millions of dollars),99621.45528,17562.74869,32267.81535
South Carolina,South Dakota,2022,Current Value (millions of dollars),123.103847,1.769936,0.663462
South Carolina,Tennessee,2022,Current Value (millions of dollars),7683.705967,294.542173,6571.617954
South Carolina,Texas,2022,Current Value (millions of dollars),11968.94008,1799.551596,649.679504
South Carolina,Utah,2022,Current Value (millions of dollars),756.78776,0.0,49.05108
South Carolina,Vermont,2022,Current Value (millions of dollars),258.207976,11.382,2.814471
South Carolina,Virginia,2022,Current Value (millions of dollars),5335.697055,113.764691,381.480034
South Carolina,Washington,2022,Current Value (millions of dollars),1074.771114,153.504266,323.183455
South Carolina,West Virginia,2022,Current Value (millions of dollars),1208.727055,,35.618395
South Carolina,Wisconsin,2022,Current Value (millions of dollars),2044.427649,0.015564,178.212569
South Carolina,Wyoming,2022,Current Value (millions of dollars),75.698599,,0.767995
South Dakota,Alabama,2022,Current Value (millions of dollars),374.058463,7.578573,0.0
South Dakota,Alaska,2022,Current Value (millions of dollars),8.48137,5.69,
South Dakota,Arizona,2022,Current Value (millions of dollars),270.651227,18.845445,
South Dakota,Arkansas,2022,Current Value (millions of dollars),231.275804,,
South Dakota,California,2022,Current Value (millions of dollars),1319.093206,202.891639,0.075324
South Dakota,Colorado,2022,Current Value (millions of dollars),527.87456,0.0,
South Dakota,Connecticut,2022,Current Value (millions of dollars),50.708397,0.0,
South Dakota,Delaware,2022,Current Value (millions of dollars),24.483589,0.017253,
South Dakota,District of Columbia,2022,Current Value (millions of dollars),6.355612,0.042388,
South Dakota,Florida,2022,Current Value (millions of dollars),247.912891,26.387063,
South Dakota,Georgia,2022,Current Value (millions of dollars),421.526123,2.169186,0.013376
South Dakota,Hawaii,2022,Current Value (millions of dollars),6.116145,2.833376,
South Dakota,Idaho,2022,Current Value (millions of dollars),129.667647,,
South Dakota,Illinois,2022,Current Value (millions of dollars),1712.043376,126.84088,0.0
South Dakota,Indiana,2022,Current Value (millions of dollars),248.140729,0.11673,
South Dakota,Iowa,2022,Current Value (millions of dollars),4119.107875,,40.734287
South Dakota,Kansas,2022,Current Value (millions of dollars),526.231783,,
South Dakota,Kentucky,2022,Current Value (millions of dollars),219.684204,20.094345,
South Dakota,Louisiana,2022,Current Value (millions of dollars),66.871787,2.132671,
South Dakota,Maine,2022,Current Value (millions of dollars),27.901225,3.21203,
South Dakota,Maryland,2022,Current Value (millions of dollars),81.594657,2.863925,
South Dakota,Massachusetts,2022,Current Value (millions of dollars),167.304116,0.916999,0.0
South Dakota,Michigan,2022,Current Value (millions of dollars),403.25726,361.19527,0.0
South Dakota,Minnesota,2022,Current Value (millions of dollars),10575.10858,3.819877,0.0
South Dakota,Mississippi,2022,Current Value (millions of dollars),123.743317,0.872081,0.216935
South Dakota,Missouri,2022,Current Value (millions of dollars),370.107201,0.088084,
South Dakota,Montana,2022,Current Value (millions of dollars),623.335265,33.930035,
South Dakota,Nebraska,2022,Current Value (millions of dollars),2751.952631,0.0,
South Dakota,Nevada,2022,Current Value (millions of dollars),96.559947,,
South Dakota,New Hampshire,2022,Current Value (millions of dollars),37.715297,,
South Dakota,New Jersey,2022,Current Value (millions of dollars),286.300558,3.129475,
South Dakota,New Mexico,2022,Current Value (millions of dollars),54.793478,0.280518,
South Dakota,New York,2022,Current Value (millions of dollars),211.343964,125.352731,0.0
South Dakota,North Carolina,2022,Current Value (millions of dollars),467.952265,0.233981,0.0
South Dakota,North Dakota,2022,Current Value (millions of dollars),2881.772594,521.480292,
South Dakota,Ohio,2022,Current Value (millions of dollars),419.114472,0.303527,
South Dakota,Oklahoma,2022,Current Value (millions of dollars),130.32731,,
South Dakota,Oregon,2022,Current Value (millions of dollars),324.176201,0.0,
South Dakota,Pennsylvania,2022,Current Value (millions of dollars),585.684645,13.46776,0.0
South Dakota,Rhode Island,2022,Current Value (millions of dollars),13.724793,0.0,
South Dakota,South Carolina,2022,Current Value (millions of dollars),66.896062,2.193212,0.0
South Dakota,South Dakota,2022,Current Value (millions of dollars),39314.6905,4.461306,0.134316
South Dakota,Tennessee,2022,Current Value (millions of dollars),575.190878,21.211964,0.0
South Dakota,Texas,2022,Current Value (millions of dollars),2055.672716,497.002322,0.0
South Dakota,Utah,2022,Current Value (millions of dollars),161.304111,0.131033,
South Dakota,Vermont,2022,Current Value (millions of dollars),11.982579,0.094602,
South Dakota,Virginia,2022,Current Value (millions of dollars),263.388532,47.10258,0.0
South Dakota,Washington,2022,Current Value (millions of dollars),2511.687785,286.50407,
South Dakota,West Virginia,2022,Current Value (millions of dollars),17.19406,,
South Dakota,Wisconsin,2022,Current Value (millions of dollars),1241.63616,,0.0
South Dakota,Wyoming,2022,Current Value (millions of dollars),602.619493,,
Tennessee,Alabama,2022,Current Value (millions of dollars),26850.05379,81.021532,202.093135
Tennessee,Alaska,2022,Current Value (millions of dollars),99.474909,944.396414,95.876801
Tennessee,Arizona,2022,Current Value (millions of dollars),2113.530294,104.629292,550.59407
Tennessee,Arkansas,2022,Current Value (millions of dollars),14293.72357,0.0,86.870623
Tennessee,California,2022,Current Value (millions of dollars),17568.17114,3396.5265,4377.66209
Tennessee,Colorado,2022,Current Value (millions of dollars),2408.676711,0.0,318.819574
Tennessee,Connecticut,2022,Current Value (millions of dollars),2478.961713,0.0,364.575391
Tennessee,Delaware,2022,Current Value (millions of dollars),1283.829985,107.558097,102.082835
Tennessee,District of Columbia,2022,Current Value (millions of dollars),121.559196,241.599759,17.598296
Tennessee,Florida,2022,Current Value (millions of dollars),17849.17013,2476.565953,1827.847046
Tennessee,Georgia,2022,Current Value (millions of dollars),38861.08899,6584.652559,602.831597
Tennessee,Hawaii,2022,Current Value (millions of dollars),305.311828,30.33745,29.612342
Tennessee,Idaho,2022,Current Value (millions of dollars),723.124992,0.003114,319.981224
Tennessee,Illinois,2022,Current Value (millions of dollars),12269.01049,3501.164511,773.324845
Tennessee,Indiana,2022,Current Value (millions of dollars),10702.23769,25.486559,674.200448
Tennessee,Iowa,2022,Current Value (millions of dollars),3096.595176,,109.489965
Tennessee,Kansas,2022,Current Value (millions of dollars),3293.445365,,253.422798
Tennessee,Kentucky,2022,Current Value (millions of dollars),28101.76635,1385.948166,503.703407
Tennessee,Louisiana,2022,Current Value (millions of dollars),9220.011321,210.457433,215.055756
Tennessee,Maine,2022,Current Value (millions of dollars),519.81734,93.070602,45.676759
Tennessee,Maryland,2022,Current Value (millions of dollars),3147.958114,22.045483,233.385194
Tennessee,Massachusetts,2022,Current Value (millions of dollars),2708.0366,13.504652,804.385313
Tennessee,Michigan,2022,Current Value (millions of dollars),8721.878416,6745.27466,648.71886
Tennessee,Minnesota,2022,Current Value (millions of dollars),3886.263263,18.276292,709.59351
Tennessee,Mississippi,2022,Current Value (millions of dollars),24775.27532,193.601081,1212.980081
Tennessee,Missouri,2022,Current Value (millions of dollars),8678.893283,0.037922,141.118162
Tennessee,Montana,2022,Current Value (millions of dollars),793.35976,84.855563,26.385129
Tennessee,Nebraska,2022,Current Value (millions of dollars),1350.101212,,50.410449
Tennessee,Nevada,2022,Current Value (millions of dollars),1709.825611,0.0,361.977698
Tennessee,New Hampshire,2022,Current Value (millions of dollars),474.819766,0.0,195.985137
Tennessee,New Jersey,2022,Current Value (millions of dollars),8301.89872,166.229951,869.217956
Tennessee,New Mexico,2022,Current Value (millions of dollars),814.668101,0.41593,80.555064
Tennessee,New York,2022,Current Value (millions of dollars),9183.698547,1035.56522,1209.375361
Tennessee,North Carolina,2022,Current Value (millions of dollars),13267.3824,130.80529,932.76545
Tennessee,North Dakota,2022,Current Value (millions of dollars),372.809784,585.957625,50.292017
Tennessee,Ohio,2022,Current Value (millions of dollars),13637.61166,41.985266,544.525891
Tennessee,Oklahoma,2022,Current Value (millions of dollars),2814.488557,0.0,269.211428
Tennessee,Oregon,2022,Current Value (millions of dollars),1776.047248,0.672094,275.239574
Tennessee,Pennsylvania,2022,Current Value (millions of dollars),10749.46623,97.236823,1021.702313
Tennessee,Rhode Island,2022,Current Value (millions of dollars),548.618934,0.036172,84.379657
Tennessee,South Carolina,2022,Current Value (millions of dollars),8474.892408,2888.921556,223.420338
Tennessee,South Dakota,2022,Current Value (millions of dollars),445.354804,3.09229,29.233435
Tennessee,Tennessee,2022,Current Value (millions of dollars),176826.6936,2369.178114,19719.26935
Tennessee,Texas,2022,Current Value (millions of dollars),24696.45305,4732.164568,3289.908855
Tennessee,Utah,2022,Current Value (millions of dollars),1096.757621,0.0,221.460401
Tennessee,Vermont,2022,Current Value (millions of dollars),228.725267,13.976629,70.814305
Tennessee,Virginia,2022,Current Value (millions of dollars),10118.61239,395.971415,264.833309
Tennessee,Washington,2022,Current Value (millions of dollars),1483.346002,208.647096,412.586951
Tennessee,West Virginia,2022,Current Value (millions of dollars),2103.03296,,48.640876
Tennessee,Wisconsin,2022,Current Value (millions of dollars),5508.723998,0.006736,414.011858
Tennessee,Wyoming,2022,Current Value (millions of dollars),204.931712,,10.134485
Texas,Alabama,2022,Current Value (millions of dollars),11313.29187,159.085529,4885.900138
Texas,Alaska,2022,Current Value (millions of dollars),317.285167,2049.291378,58.806454
Texas,Arizona,2022,Current Value (millions of dollars),13272.76318,727.78407,3422.468291
Texas,Arkansas,2022,Current Value (millions of dollars),15059.38523,0.0,1759.934646
Texas,California,2022,Current Value (millions of dollars),50035.25954,10832.23575,25380.03773
Texas,Colorado,2022,Current Value (millions of dollars),15558.22232,46.180301,2387.945916
Texas,Connecticut,2022,Current Value (millions of dollars),6973.806136,0.0,2958.202664
Texas,Delaware,2022,Current Value (millions of dollars),914.445366,38.804942,336.12635
Texas,District of Columbia,2022,Current Value (millions of dollars),236.188658,187.871177,91.763335
Texas,Florida,2022,Current Value (millions of dollars),25286.64472,6614.166963,7539.067911
Texas,Georgia,2022,Current Value (millions of dollars),21561.28521,1064.794949,9984.052996
Texas,Hawaii,2022,Current Value (millions of dollars),727.680206,113.02048,13.85721
Texas,Idaho,2022,Current Value (millions of dollars),1470.577994,0.064537,257.595073
Texas,Illinois,2022,Current Value (millions of dollars),30424.51873,1112.809676,16201.23806
Texas,Indiana,2022,Current Value (millions of dollars),15694.45976,2.625016,5177.775108
Texas,Iowa,2022,Current Value (millions of dollars),5059.831343,,2170.440657
Texas,Kansas,2022,Current Value (millions of dollars),16345.38804,0.044856,1302.034905
Texas,Kentucky,2022,Current Value (millions of dollars),10085.74098,8367.026855,7541.08865
Texas,Louisiana,2022,Current Value (millions of dollars),130131.3007,2621.399242,2371.366774
Texas,Maine,2022,Current Value (millions of dollars),722.117112,680.98302,82.710917
Texas,Maryland,2022,Current Value (millions of dollars),4428.659224,152.498776,2282.271304
Texas,Massachusetts,2022,Current Value (millions of dollars),7136.1486,6.788535,1803.869106
Texas,Michigan,2022,Current Value (millions of dollars),11707.92342,13608.09744,51256.01416
Texas,Minnesota,2022,Current Value (millions of dollars),9488.233973,49.676084,2996.738269
Texas,Mississippi,2022,Current Value (millions of dollars),11593.79388,113.100976,2352.086062
Texas,Missouri,2022,Current Value (millions of dollars),15218.35826,0.001175,5072.652855
Texas,Montana,2022,Current Value (millions of dollars),1524.913197,1692.50313,93.842182
Texas,Nebraska,2022,Current Value (millions of dollars),5823.958582,,620.12139
Texas,Nevada,2022,Current Value (millions of dollars),5494.784459,0.643588,1197.031128
Texas,New Hampshire,2022,Current Value (millions of dollars),644.647753,0.0,253.966005
Texas,New Jersey,2022,Current Value (millions of dollars),10499.27262,234.450422,6013.914503
Texas,New Mexico,2022,Current Value (millions of dollars),20276.09865,9612.296636,1499.257086
Texas,New York,2022,Current Value (millions of dollars),11054.23701,3368.764324,4077.133535
Texas,North Carolina,2022,Current Value (millions of dollars),10439.58147,79.721497,11112.34955
Texas,North Dakota,2022,Current Value (millions of dollars),3300.827419,3527.527382,186.015783
Texas,Ohio,2022,Current Value (millions of dollars),27466.87826,309.217603,11226.42448
Texas,Oklahoma,2022,Current Value (millions of dollars),68698.37287,0.05327,5470.139565
Texas,Oregon,2022,Current Value (millions of dollars),3909.974208,0.499149,672.102024
Texas,Pennsylvania,2022,Current Value (millions of dollars),15770.32065,339.68415,5662.656251
Texas,Rhode Island,2022,Current Value (millions of dollars),478.045546,0.787582,110.142283
Texas,South Carolina,2022,Current Value (millions of dollars),10321.68862,948.17958,5498.505017
Texas,South Dakota,2022,Current Value (millions of dollars),776.79479,15.287303,90.504328
Texas,Tennessee,2022,Current Value (millions of dollars),18003.62943,7114.909517,10623.48135
Texas,Texas,2022,Current Value (millions of dollars),1945943.238,413805.3543,278445.7387
Texas,Utah,2022,Current Value (millions of dollars),13837.96608,0.111951,2964.658274
Texas,Vermont,2022,Current Value (millions of dollars),391.129304,12.459847,52.526843
Texas,Virginia,2022,Current Value (millions of dollars),6856.23337,363.866096,3706.317327
Texas,Washington,2022,Current Value (millions of dollars),7027.983836,1706.234269,1111.435967
Texas,West Virginia,2022,Current Value (millions of dollars),2572.347139,0.0,131.253517
Texas,Wisconsin,2022,Current Value (millions of dollars),7387.4198,3.123556,3559.280474
Texas,Wyoming,2022,Current Value (millions of dollars),2154.930362,,75.228975
Utah,Alabama,2022,Current Value (millions of dollars),793.500686,0.026102,0.0
Utah,Alaska,2022,Current Value (millions of dollars),115.290323,157.363365,0.0
Utah,Arizona,2022,Current Value (millions of dollars),3773.659998,56.180512,0.094535
