Origin State,Type,Dest State,Year,Measure Names,Measure Values
Arizona,Import,Nebraska,2022,Current Value (millions of dollars),0.039618
Arizona,Import,Montana,2022,Current Value (millions of dollars),0.461651
Arizona,Import,Missouri,2022,Current Value (millions of dollars),35.627095
Arizona,Import,Mississippi,2022,Current Value (millions of dollars),0.180208
Arizona,Import,Minnesota,2022,Current Value (millions of dollars),127.037149
Arizona,Import,Michigan,2022,Current Value (millions of dollars),4293.88013
Arizona,Import,Massachusetts,2022,Current Value (millions of dollars),314.449955
Arizona,Import,Maryland,2022,Current Value (millions of dollars),6.347225
Arizona,Import,Maine,2022,Current Value (millions of dollars),0
Arizona,Import,Louisiana,2022,Current Value (millions of dollars),2.564992
Arizona,Import,Kentucky,2022,Current Value (millions of dollars),106.172011
Arizona,Import,Kansas,2022,Current Value (millions of dollars),0.427542
Arizona,Import,Iowa,2022,Current Value (millions of dollars),21.101412
Arizona,Import,Indiana,2022,Current Value (millions of dollars),192.135826
Arizona,Import,Illinois,2022,Current Value (millions of dollars),1903.159436
Arizona,Import,Idaho,2022,Current Value (millions of dollars),13.534307
Arizona,Import,Hawaii,2022,Current Value (millions of dollars),0.593672
Arizona,Import,Georgia,2022,Current Value (millions of dollars),196.393658
Arizona,Import,Florida,2022,Current Value (millions of dollars),359.194701
Arizona,Import,District of Columbia,2022,Current Value (millions of dollars),2.448929
Arizona,Import,Delaware,2022,Current Value (millions of dollars),5.074424
Arizona,Import,Connecticut,2022,Current Value (millions of dollars),283.323605
Arizona,Import,Colorado,2022,Current Value (millions of dollars),47.280923
Arizona,Import,California,2022,Current Value (millions of dollars),2616.252206
Arizona,Import,Arkansas,2022,Current Value (millions of dollars),2.301767
Arizona,Import,Arizona,2022,Current Value (millions of dollars),9683.399082
Arizona,Import,Alaska,2022,Current Value (millions of dollars),0.330911
Arizona,Import,Alabama,2022,Current Value (millions of dollars),38.162263
Arkansas,Domestic,Wyoming,2022,Current Value (millions of dollars),128.855034
Arkansas,Domestic,Wisconsin,2022,Current Value (millions of dollars),1536.556793
Arkansas,Domestic,West Virginia,2022,Current Value (millions of dollars),290.456913
Arkansas,Domestic,Washington,2022,Current Value (millions of dollars),751.052022
Arkansas,Domestic,Virginia,2022,Current Value (millions of dollars),1329.363628
Arkansas,Domestic,Vermont,2022,Current Value (millions of dollars),69.728173
Arkansas,Domestic,Utah,2022,Current Value (millions of dollars),1527.554232
Arkansas,Domestic,Texas,2022,Current Value (millions of dollars),14138.286087
Arkansas,Domestic,Tennessee,2022,Current Value (millions of dollars),5481.155937
Arkansas,Domestic,South Dakota,2022,Current Value (millions of dollars),132.206015
Arkansas,Domestic,South Carolina,2022,Current Value (millions of dollars),849.554674
Arkansas,Domestic,Rhode Island,2022,Current Value (millions of dollars),20.093619
Arkansas,Domestic,Pennsylvania,2022,Current Value (millions of dollars),2711.897501
Arkansas,Domestic,Oregon,2022,Current Value (millions of dollars),508.500609
Arkansas,Domestic,Oklahoma,2022,Current Value (millions of dollars),7953.45287
Arkansas,Domestic,Ohio,2022,Current Value (millions of dollars),2610.526164
Arkansas,Domestic,North Dakota,2022,Current Value (millions of dollars),93.971918
Arkansas,Domestic,North Carolina,2022,Current Value (millions of dollars),1355.20074
Arkansas,Domestic,New York,2022,Current Value (millions of dollars),1720.49984
Arkansas,Domestic,New Mexico,2022,Current Value (millions of dollars),340.928054
Arkansas,Domestic,New Jersey,2022,Current Value (millions of dollars),1162.61793
Arkansas,Domestic,New Hampshire,2022,Current Value (millions of dollars),163.856345
Arkansas,Domestic,Nevada,2022,Current Value (millions of dollars),143.50692
Arkansas,Domestic,Nebraska,2022,Current Value (millions of dollars),711.849369
Arkansas,Domestic,Montana,2022,Current Value (millions of dollars),133.949727
Arkansas,Domestic,Missouri,2022,Current Value (millions of dollars),7637.211779
Arkansas,Domestic,Mississippi,2022,Current Value (millions of dollars),11466.58551
Arkansas,Domestic,Minnesota,2022,Current Value (millions of dollars),615.273284
Arkansas,Domestic,Michigan,2022,Current Value (millions of dollars),1391.271047
Arkansas,Domestic,Massachusetts,2022,Current Value (millions of dollars),794.161548
Arkansas,Domestic,Maryland,2022,Current Value (millions of dollars),336.702057
Arkansas,Domestic,Maine,2022,Current Value (millions of dollars),295.072223
Arkansas,Domestic,Louisiana,2022,Current Value (millions of dollars),8091.766352
Arkansas,Domestic,Kentucky,2022,Current Value (millions of dollars),1373.712172
Arkansas,Domestic,Kansas,2022,Current Value (millions of dollars),1432.307383
Arkansas,Domestic,Iowa,2022,Current Value (millions of dollars),1095.797244
Arkansas,Domestic,Indiana,2022,Current Value (millions of dollars),3591.150867
Arkansas,Domestic,Illinois,2022,Current Value (millions of dollars),3825.201749
Arkansas,Domestic,Idaho,2022,Current Value (millions of dollars),109.153245
Arkansas,Domestic,Hawaii,2022,Current Value (millions of dollars),59.081635
Arkansas,Domestic,Georgia,2022,Current Value (millions of dollars),3201.145861
Arkansas,Domestic,Florida,2022,Current Value (millions of dollars),2096.792896
Arkansas,Domestic,District of Columbia,2022,Current Value (millions of dollars),16.616258
Arkansas,Domestic,Delaware,2022,Current Value (millions of dollars),32.726339
Arkansas,Domestic,Connecticut,2022,Current Value (millions of dollars),252.436508
Arkansas,Domestic,Colorado,2022,Current Value (millions of dollars),965.388998
Arkansas,Domestic,California,2022,Current Value (millions of dollars),3944.557662
Arkansas,Domestic,Arkansas,2022,Current Value (millions of dollars),88809.464078
Arkansas,Domestic,Arizona,2022,Current Value (millions of dollars),1505.421014
Arkansas,Domestic,Alaska,2022,Current Value (millions of dollars),41.050693
Arkansas,Domestic,Alabama,2022,Current Value (millions of dollars),1923.41128
Arkansas,Export,Wisconsin,2022,Current Value (millions of dollars),0
Arkansas,Export,Washington,2022,Current Value (millions of dollars),62.194006
Arkansas,Export,Virginia,2022,Current Value (millions of dollars),30.6073
Arkansas,Export,Vermont,2022,Current Value (millions of dollars),0.14236
Arkansas,Export,Utah,2022,Current Value (millions of dollars),0
Arkansas,Export,Texas,2022,Current Value (millions of dollars),1312.304705
Arkansas,Export,Tennessee,2022,Current Value (millions of dollars),138.260106
Arkansas,Export,South Dakota,2022,Current Value (millions of dollars),0.05695
Arkansas,Export,South Carolina,2022,Current Value (millions of dollars),231.888379
Arkansas,Export,Rhode Island,2022,Current Value (millions of dollars),0.125556
Arkansas,Export,Pennsylvania,2022,Current Value (millions of dollars),3.873996
Arkansas,Export,Oregon,2022,Current Value (millions of dollars),0.022018
Arkansas,Export,Oklahoma,2022,Current Value (millions of dollars),0
Arkansas,Export,Ohio,2022,Current Value (millions of dollars),0.316858
Arkansas,Export,North Dakota,2022,Current Value (millions of dollars),282.17518
Arkansas,Export,North Carolina,2022,Current Value (millions of dollars),43.024615
Arkansas,Export,New York,2022,Current Value (millions of dollars),142.284527
Arkansas,Export,New Mexico,2022,Current Value (millions of dollars),0.632667
Arkansas,Export,New Jersey,2022,Current Value (millions of dollars),34.955963
Arkansas,Export,New Hampshire,2022,Current Value (millions of dollars),0
Arkansas,Export,Nevada,2022,Current Value (millions of dollars),0
Arkansas,Export,Montana,2022,Current Value (millions of dollars),27.529833
Arkansas,Export,Missouri,2022,Current Value (millions of dollars),0.04446
Arkansas,Export,Mississippi,2022,Current Value (millions of dollars),64.870108
Arkansas,Export,Minnesota,2022,Current Value (millions of dollars),6.200893
Arkansas,Export,Michigan,2022,Current Value (millions of dollars),944.387421
Arkansas,Export,Massachusetts,2022,Current Value (millions of dollars),0.299196
Arkansas,Export,Maryland,2022,Current Value (millions of dollars),38.413964
Arkansas,Export,Maine,2022,Current Value (millions of dollars),69.979493
Arkansas,Export,Louisiana,2022,Current Value (millions of dollars),175.250171
Arkansas,Export,Kentucky,2022,Current Value (millions of dollars),30.993872
Arkansas,Export,Indiana,2022,Current Value (millions of dollars),5.535711
Arkansas,Export,Illinois,2022,Current Value (millions of dollars),39.19741
Arkansas,Export,Hawaii,2022,Current Value (millions of dollars),1.177479
Arkansas,Export,Georgia,2022,Current Value (millions of dollars),582.310614
Arkansas,Export,Florida,2022,Current Value (millions of dollars),140.48519
Arkansas,Export,District of Columbia,2022,Current Value (millions of dollars),2.933512
Arkansas,Export,Delaware,2022,Current Value (millions of dollars),6.069564
Arkansas,Export,Connecticut,2022,Current Value (millions of dollars),0
Arkansas,Export,California,2022,Current Value (millions of dollars),648.55851
Arkansas,Export,Arkansas,2022,Current Value (millions of dollars),992.988519
Arkansas,Export,Arizona,2022,Current Value (millions of dollars),24.643839
Arkansas,Export,Alaska,2022,Current Value (millions of dollars),64.863074
Arkansas,Export,Alabama,2022,Current Value (millions of dollars),26.957298
Arkansas,Import,Wisconsin,2022,Current Value (millions of dollars),0
Arkansas,Import,Washington,2022,Current Value (millions of dollars),0
Arkansas,Import,Virginia,2022,Current Value (millions of dollars),0
Arkansas,Import,Utah,2022,Current Value (millions of dollars),0.002791
Arkansas,Import,Texas,2022,Current Value (millions of dollars),0.019416
Arkansas,Import,Tennessee,2022,Current Value (millions of dollars),0.5337
Arkansas,Import,South Carolina,2022,Current Value (millions of dollars),0
Arkansas,Import,Rhode Island,2022,Current Value (millions of dollars),24.089
Arkansas,Import,Pennsylvania,2022,Current Value (millions of dollars),0
Arkansas,Import,Oregon,2022,Current Value (millions of dollars),0
Arkansas,Import,Ohio,2022,Current Value (millions of dollars),0.01428
Arkansas,Import,North Carolina,2022,Current Value (millions of dollars),0.001563
Arkansas,Import,New York,2022,Current Value (millions of dollars),0.024964
Arkansas,Import,New Jersey,2022,Current Value (millions of dollars),0.056696
Arkansas,Import,Missouri,2022,Current Value (millions of dollars),0
Arkansas,Import,Minnesota,2022,Current Value (millions of dollars),0
Arkansas,Import,Michigan,2022,Current Value (millions of dollars),0.030245
Arkansas,Import,Massachusetts,2022,Current Value (millions of dollars),0.030156
Arkansas,Import,Kentucky,2022,Current Value (millions of dollars),0.160288
Arkansas,Import,Kansas,2022,Current Value (millions of dollars),0.006338
Arkansas,Import,Iowa,2022,Current Value (millions of dollars),0.017893
Arkansas,Import,Indiana,2022,Current Value (millions of dollars),0.016763
Arkansas,Import,Illinois,2022,Current Value (millions of dollars),0
Arkansas,Import,Hawaii,2022,Current Value (millions of dollars),0
Arkansas,Import,Georgia,2022,Current Value (millions of dollars),0
Arkansas,Import,Florida,2022,Current Value (millions of dollars),0
Arkansas,Import,District of Columbia,2022,Current Value (millions of dollars),0
Arkansas,Import,Colorado,2022,Current Value (millions of dollars),0
Arkansas,Import,California,2022,Current Value (millions of dollars),0.011607
Arkansas,Import,Arkansas,2022,Current Value (millions of dollars),964.006892
Arkansas,Import,Arizona,2022,Current Value (millions of dollars),0.009907
Arkansas,Import,Alaska,2022,Current Value (millions of dollars),0
California,Domestic,Wyoming,2022,Current Value (millions of dollars),1258.03016
California,Domestic,Wisconsin,2022,Current Value (millions of dollars),10663.18439
California,Domestic,West Virginia,2022,Current Value (millions of dollars),1715.421784
California,Domestic,Washington,2022,Current Value (millions of dollars),36206.923977
California,Domestic,Virginia,2022,Current Value (millions of dollars),13451.390078
California,Domestic,Vermont,2022,Current Value (millions of dollars),622.356081
California,Domestic,Utah,2022,Current Value (millions of dollars),21760.951066
California,Domestic,Texas,2022,Current Value (millions of dollars),75773.569633
California,Domestic,Tennessee,2022,Current Value (millions of dollars),13842.887188
California,Domestic,South Dakota,2022,Current Value (millions of dollars),875.789627
California,Domestic,South Carolina,2022,Current Value (millions of dollars),6330.534319
California,Domestic,Rhode Island,2022,Current Value (millions of dollars),880.214091
California,Domestic,Pennsylvania,2022,Current Value (millions of dollars),26326.917546
California,Domestic,Oregon,2022,Current Value (millions of dollars),29375.124944
California,Domestic,Oklahoma,2022,Current Value (millions of dollars),7489.341456
California,Domestic,Ohio,2022,Current Value (millions of dollars),40243.241035
California,Domestic,North Dakota,2022,Current Value (millions of dollars),1080.668543
California,Domestic,North Carolina,2022,Current Value (millions of dollars),14434.002982
California,Domestic,New York,2022,Current Value (millions of dollars),27480.059525
California,Domestic,New Mexico,2022,Current Value (millions of dollars),3937.501321
California,Domestic,New Jersey,2022,Current Value (millions of dollars),24499.836974
California,Domestic,New Hampshire,2022,Current Value (millions of dollars),2900.888502
California,Domestic,Nevada,2022,Current Value (millions of dollars),43454.785292
